launch_date,year,decade,mission_success,rocket_family_grouped,launch_site_grouped,country_grouped,payload_capacity_kg,payload_capacity_known,vehicle_prior_flights,vehicle_prior_success_rate,site_prior_flights,site_prior_success_rate,country_prior_flights,country_prior_success_rate,vehicle_age_days,weather_available,wind_speed_max_kmh,temp_max_c,precipitation_mm
2014-04-30 01:35:00,2014.0,2010.0,1,Vega,ELV-1 (SLV),France,10750,False,2,1.0,13,0.8461538461538461,239,0.9372384937238494,806,False,,,
2014-05-17 00:03:00,2014.0,2010.0,1,"Delta IV Medium+ (4,2)",SLC-37B,USA,28790,True,10,1.0,27,0.9629629629629629,1154,0.8769497400346621,4195,False,,,
2014-05-22 13:09:00,2014.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,20,0.95,64,0.90625,1155,0.8770562770562771,4291,False,,,
2014-05-23 05:27:00,2014.0,2010.0,1,Rokot/Briz KM,Site 133/3,Russia,10750,False,20,0.85,146,0.9246575342465754,1309,0.9365928189457601,5119,False,,,
2014-05-24 03:05:00,2014.0,2010.0,1,H-IIA 202,LA-Y1,Japan,10000,True,13,1.0,54,0.9259259259259259,93,0.9139784946236559,4650,False,,,
2014-05-24 21:09:00,2014.0,2010.0,1,Zenit-3 SL,LP Odyssey,Pacific Ocean,13740,True,31,0.9032258064516129,31,0.9032258064516129,31,0.9032258064516129,5186,False,,,
2014-06-19 19:11:00,2014.0,2010.0,1,Dnepr,Site 370/13,Russia,10750,False,17,0.9411764705882353,7,1.0,1310,0.9366412213740458,5014,False,,,
2014-06-30 04:22:00,2014.0,2010.0,1,PSLV-CA,First Launch Pad,India,3800,True,9,1.0,23,0.8695652173913043,42,0.7142857142857143,2624,False,,,
2014-07-02 09:56:00,2014.0,2010.0,1,Delta II 7320-10C,SLC-2W,USA,6100,True,10,1.0,45,1.0,1156,0.8771626297577855,5486,False,,,
2014-07-03 12:43:00,2014.0,2010.0,1,Rokot/Briz KM,Site 133/3,Russia,10750,False,21,0.8571428571428571,147,0.9251700680272109,1311,0.9366895499618612,5161,False,,,
2014-07-09 12:00:00,2014.0,2010.0,1,other,other,Russia,10750,False,0,0.9037636969985707,0,0.9037636969985707,1312,0.9367378048780488,0,False,,,
2014-07-10 18:55:00,2014.0,2010.0,1,Soyuz ST-B/Fregat-MT,ELS,France,7020,True,4,1.0,7,1.0,240,0.9375,993,False,,,
2014-07-13 16:52:00,2014.0,2010.0,1,other,LP-0A,USA,10750,False,1,1.0,4,0.75,1157,0.8772687986171133,184,False,,,
2014-07-14 15:15:00,2014.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,4,1.0,62,0.8709677419354839,1158,0.8773747841105354,287,False,,,
2014-07-28 23:28:00,2014.0,2010.0,1,"Delta IV Medium+ (4,2)",SLC-37B,USA,28790,True,11,1.0,28,0.9642857142857143,1159,0.8774805867126834,4268,False,,,
2014-07-29 23:47:00,2014.0,2010.0,1,other,ELA-3,France,21000,True,4,1.0,74,0.9459459459459459,241,0.9377593360995851,2333,False,,,
2014-08-02 03:23:00,2014.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,21,0.9523809523809523,65,0.9076923076923077,1160,0.8775862068965518,4363,False,,,
2014-08-05 08:00:00,2014.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,5,1.0,63,0.873015873015873,1161,0.8776916451335056,309,False,,,
2014-08-13 18:30:00,2014.0,2010.0,1,Atlas V 401,SLC-3E,USA,18850,True,22,0.9545454545454546,35,0.8285714285714286,1162,0.8777969018932874,4374,False,,,
2014-08-22 12:27:00,2014.0,2010.0,0,Soyuz ST-B/Fregat-MT,ELS,France,7020,True,5,1.0,8,1.0,242,0.9380165289256198,1036,False,,,
2014-09-07 05:00:00,2014.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,6,1.0,64,0.875,1163,0.8779019776440241,342,False,,,
2014-09-11 22:05:00,2014.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,44,0.9772727272727273,75,0.9466666666666667,243,0.934156378600823,4291,False,,,
2014-09-17 00:10:00,2014.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,23,0.9565217391304348,66,0.9090909090909091,1164,0.8780068728522337,4409,False,,,
2014-09-21 05:52:00,2014.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,7,1.0,65,0.8769230769230769,1165,0.8781115879828326,356,False,,,
2014-10-07 05:16:00,2014.0,2010.0,1,H-IIA 202,LA-Y1,Japan,10000,True,14,1.0,55,0.9272727272727272,94,0.9148936170212766,4786,False,,,
2014-10-16 20:02:00,2014.0,2010.0,1,PSLV-XL,First Launch Pad,India,3800,True,6,1.0,24,0.875,43,0.7209302325581395,2185,False,,,
2014-10-16 21:43:00,2014.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,45,0.9777777777777777,76,0.9473684210526315,244,0.9344262295081968,4326,False,,,
2014-10-28 22:22:00,2014.0,2010.0,0,other,LP-0A,USA,10750,False,0,0.9037636969985707,5,0.8,1166,0.8782161234991424,0,False,,,
2014-10-29 17:21:00,2014.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,24,0.9583333333333334,67,0.9104477611940298,1167,0.8774635818337618,4451,False,,,
2014-11-06 07:35:00,2014.0,2010.0,1,Dnepr,Site 370/13,Russia,10750,False,18,0.9444444444444444,8,1.0,1313,0.9367859862909368,5153,False,,,
2014-11-21 06:37:00,2014.0,2010.0,1,other,Site 95,China,10750,False,1,1.0,0,0.9037636969985707,128,0.90625,422,False,,,
2014-12-03 04:22:00,2014.0,2010.0,1,H-IIA 202,LA-Y1,Japan,10000,True,15,1.0,56,0.9285714285714286,95,0.9157894736842105,4843,False,,,
2014-12-05 12:05:00,2014.0,2010.0,1,Delta IV Heavy,SLC-37B,USA,28790,True,7,0.8571428571428571,29,0.9655172413793104,1168,0.877568493150685,3635,False,,,
2014-12-06 20:40:00,2014.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,46,0.9782608695652174,77,0.948051948051948,245,0.9346938775510204,4377,False,,,
2014-12-13 03:19:00,2014.0,2010.0,1,other,SLC-3E,USA,18850,True,2,1.0,36,0.8333333333333334,1169,0.8776732249786142,1112,False,,,
2014-12-18 04:00:00,2014.0,2010.0,1,other,Second Launch Pad,India,5000,True,0,0.9037636969985707,11,0.6363636363636364,44,0.7272727272727273,0,False,,,
2014-12-18 18:37:00,2014.0,2010.0,1,Soyuz ST-B/Fregat-MT,ELS,France,7020,True,6,0.8333333333333334,9,0.8888888888888888,246,0.9349593495934959,1154,False,,,
2014-12-19 04:43:00,2014.0,2010.0,1,other,other,Kazakhstan,10750,False,2,1.0,2,1.0,625,0.8608,4031,False,,,
2014-12-23 05:57:00,2014.0,2010.0,1,other,other,Russia,10750,False,0,0.9037636969985707,1,1.0,1314,0.936834094368341,0,False,,,
2015-01-10 09:47:00,2015.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,8,1.0,66,0.8787878787878788,1170,0.8777777777777778,467,False,,,
2015-01-21 01:04:00,2015.0,2010.0,1,Atlas V 551,SLC-41,USA,18850,True,4,1.0,68,0.9117647058823529,1171,0.8778821520068317,3288,False,,,
2015-01-31 14:22:00,2015.0,2010.0,1,Delta II 7320-10C,SLC-2W,USA,6100,True,11,1.0,46,1.0,1172,0.8779863481228669,5699,False,,,
2015-02-01 01:21:00,2015.0,2010.0,1,H-IIA 202,LA-Y1,Japan,10000,True,16,1.0,57,0.9298245614035088,96,0.9166666666666666,4903,False,,,
2015-02-11 13:40:00,2015.0,2010.0,1,Vega,ELV-1 (SLV),France,10750,False,3,1.0,14,0.8571428571428571,247,0.9352226720647774,1094,False,,,
2015-02-11 23:03:00,2015.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,9,1.0,67,0.8805970149253731,1173,0.8780903665814151,500,False,,,
2015-03-02 03:50:00,2015.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,10,1.0,68,0.8823529411764706,1174,0.8781942078364565,518,False,,,
2015-03-13 02:44:00,2015.0,2010.0,1,other,SLC-41,USA,18850,True,4,1.0,69,0.9130434782608695,1175,0.8782978723404256,2710,False,,,
2015-03-25 18:36:00,2015.0,2010.0,1,"Delta IV Medium+ (4,2)",SLC-37B,USA,28790,True,12,1.0,30,0.9666666666666667,1176,0.8784013605442177,4507,False,,,
2015-03-25 22:08:00,2015.0,2010.0,1,Dnepr,Site 370/13,Russia,10750,False,19,0.9473684210526315,9,1.0,1315,0.9368821292775665,5293,False,,,
2015-03-26 01:21:00,2015.0,2010.0,1,H-IIA 202,LA-Y1,Japan,10000,True,17,1.0,58,0.9310344827586207,97,0.9175257731958762,4956,False,,,
2015-03-27 21:46:00,2015.0,2010.0,1,Soyuz ST-B/Fregat-MT,ELS,France,7020,True,7,0.8571428571428571,10,0.9,248,0.9354838709677419,1253,False,,,
2015-03-28 11:49:00,2015.0,2010.0,1,PSLV-XL,Second Launch Pad,India,3800,True,7,1.0,12,0.6666666666666666,45,0.7333333333333333,2348,False,,,
2015-03-31 13:47:00,2015.0,2010.0,1,Rokot/Briz KM,Site 133/3,Russia,10750,False,22,0.8636363636363636,148,0.9256756756756757,1316,0.9369300911854104,5432,False,,,
2015-04-15 20:10:00,2015.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,11,1.0,69,0.8840579710144928,1177,0.8785046728971962,563,False,,,
2015-04-26 20:00:00,2015.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,47,0.9787234042553191,78,0.9487179487179487,249,0.9357429718875502,4518,False,,,
2015-04-27 23:03:00,2015.0,2010.0,1,Falcon 9 v1.1,SLC-40,USA,22800,True,12,1.0,70,0.8857142857142857,1178,0.8786078098471987,575,False,,,
2015-05-20 15:05:00,2015.0,2010.0,1,other,SLC-41,USA,18850,True,5,1.0,70,0.9142857142857143,1179,0.8787107718405428,1853,False,,,
2015-05-27 21:16:00,2015.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,48,0.9791666666666666,79,0.9493670886075949,250,0.936,4549,False,,,
2015-06-23 01:51:00,2015.0,2010.0,1,Vega,ELV-1 (SLV),France,10750,False,4,1.0,15,0.8666666666666667,251,0.9362549800796812,1225,False,,,
2015-06-28 14:21:00,2015.0,2010.0,0,Falcon 9 v1.1,SLC-40,USA,22800,True,13,1.0,71,0.8873239436619719,1180,0.8788135593220339,636,False,,,
2015-07-10 16:28:00,2015.0,2010.0,1,PSLV-XL,First Launch Pad,India,3800,True,8,1.0,25,0.88,46,0.7391304347826086,2452,False,,,
2015-07-15 15:36:00,2015.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,25,0.96,71,0.9154929577464789,1181,0.8780694326841659,4710,False,,,
2015-07-15 21:42:00,2015.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,49,0.9795918367346939,80,0.95,252,0.9365079365079365,4598,False,,,
2015-07-24 00:07:00,2015.0,2010.0,1,other,SLC-37B,USA,28790,True,4,1.0,31,0.967741935483871,1182,0.8781725888324873,2055,False,,,
2015-08-19 11:50:00,2015.0,2010.0,1,other,other,Japan,19000,True,4,1.0,4,1.0,98,0.9183673469387755,2168,False,,,
2015-08-20 20:34:00,2015.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,50,0.98,81,0.9506172839506173,253,0.9367588932806324,4634,False,,,
2015-08-27 11:22:00,2015.0,2010.0,1,other,Second Launch Pad,India,5000,True,2,0.5,13,0.6923076923076923,47,0.7446808510638298,1960,False,,,
2015-09-02 10:18:00,2015.0,2010.0,1,Atlas V 551,SLC-41,USA,18850,True,5,1.0,72,0.9166666666666666,1183,0.8782755705832629,3512,False,,,
2015-09-11 02:08:00,2015.0,2010.0,1,Soyuz ST-B/Fregat-MT,ELS,France,7020,True,8,0.875,11,0.9090909090909091,254,0.937007874015748,1420,False,,,
2015-09-19 23:01:00,2015.0,2010.0,1,other,other,China,10750,False,0,0.9037636969985707,0,0.9037636969985707,129,0.9069767441860465,0,False,,,
2015-09-23 21:59:00,2015.0,2010.0,1,Rokot/Briz KM,Site 133/3,Russia,10750,False,23,0.8695652173913043,149,0.9261744966442953,1317,0.9369779802581625,5608,False,,,
2015-09-28 04:30:00,2015.0,2010.0,1,PSLV-XL,First Launch Pad,India,3800,True,9,1.0,26,0.8846153846153846,48,0.75,2532,False,,,
2015-09-30 20:30:00,2015.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,51,0.9803921568627451,82,0.9512195121951219,255,0.9372549019607843,4675,False,,,
2015-10-02 10:28:00,2015.0,2010.0,1,other,SLC-41,USA,18850,True,5,1.0,73,0.9178082191780822,1184,0.8783783783783784,2913,False,,,
2015-10-08 12:49:00,2015.0,2010.0,1,Atlas V 401,SLC-3E,USA,18850,True,26,0.9615384615384616,37,0.8378378378378378,1185,0.8784810126582279,4795,False,,,
2015-10-31 16:13:00,2015.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,27,0.9629629629629629,74,0.918918918918919,1186,0.8785834738617201,4818,False,,,
2015-11-10 21:34:00,2015.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,52,0.9807692307692307,83,0.9518072289156626,256,0.9375,4716,False,,,
2015-11-24 06:50:00,2015.0,2010.0,1,other,LA-Y1,Japan,10000,True,1,1.0,59,0.9322033898305084,99,0.9191919191919192,3263,False,,,
2015-12-03 04:04:00,2015.0,2010.0,1,Vega,ELV-1 (SLV),France,10750,False,5,1.0,16,0.875,257,0.9377431906614786,1388,False,,,
2015-12-05 14:08:00,2015.0,2010.0,0,other,Site 43/4,Russia,7020,True,1,1.0,183,0.9398907103825137,1318,0.9370257966616085,707,False,,,
2015-12-06 21:44:00,2015.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,28,0.9642857142857143,75,0.92,1187,0.8786857624262847,4854,False,,,
2015-12-11 13:45:00,2015.0,2010.0,1,other,Site 45/1,Kazakhstan,13740,True,2,1.0,44,0.8181818181818182,626,0.8610223642172524,1786,False,,,
2015-12-16 12:30:00,2015.0,2010.0,1,PSLV-CA,First Launch Pad,India,3800,True,10,1.0,27,0.8888888888888888,49,0.7551020408163265,3159,False,,,
2015-12-17 11:51:00,2015.0,2010.0,1,Soyuz ST-B/Fregat-MT,ELS,France,7020,True,9,0.8888888888888888,12,0.9166666666666666,258,0.937984496124031,1518,False,,,
2015-12-22 01:29:00,2015.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,0,0.9037636969985707,72,0.875,1188,0.8787878787878788,0,False,,,
2016-01-15 16:57:00,2016.0,2010.0,1,Long March 3B/E,LC-3,China,11500,True,2,1.0,17,0.8235294117647058,130,0.9076923076923077,3169,False,,,
2016-01-17 18:42:00,2016.0,2010.0,1,Falcon 9 v1.1,SLC-4E,USA,22800,True,14,0.9285714285714286,68,0.9411764705882353,1189,0.8788898233809924,840,False,,,
2016-01-20 04:01:00,2016.0,2010.0,1,PSLV-XL,Second Launch Pad,India,3800,True,10,1.0,14,0.7142857142857143,50,0.76,2646,False,,,
2016-01-27 23:20:00,2016.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,53,0.9811320754716981,84,0.9523809523809523,259,0.9382239382239382,4795,False,,,
2016-01-29 22:20:00,2016.0,2010.0,1,Proton-M/Briz-M,other,Kazakhstan,23000,True,0,0.9037636969985707,0,0.9037636969985707,627,0.861244019138756,0,False,,,
2016-02-01 07:29:00,2016.0,2010.0,1,other,LC-2,China,11500,True,0,0.9037636969985707,33,0.8787878787878788,131,0.9083969465648855,0,False,,,
2016-02-05 13:38:00,2016.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,29,0.9655172413793104,76,0.9210526315789473,1190,0.8789915966386554,4915,False,,,
2016-02-07 00:21:00,2016.0,2010.0,1,other,Site 43/4,Russia,7020,True,0,0.9037636969985707,184,0.9347826086956522,1319,0.9363153904473086,0,False,,,
2016-02-07 00:30:00,2016.0,2010.0,1,other,other,other,10750,False,2,0.5,4,0.25,4,0.25,1395,False,,,
2016-02-10 11:40:00,2016.0,2010.0,1,other,SLC-6,USA,28790,True,1,1.0,9,0.7777777777777778,1191,0.8790931989924433,1407,False,,,
2016-02-16 17:57:00,2016.0,2010.0,1,Rokot/Briz KM,Site 133/3,Russia,10750,False,24,0.875,150,0.9266666666666666,1320,0.9363636363636364,5754,False,,,
2016-02-17 08:45:00,2016.0,2010.0,1,H-IIA 202,LA-Y1,Japan,10000,True,18,1.0,60,0.9333333333333333,100,0.92,5285,False,,,
2016-03-04 23:35:00,2016.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,1,1.0,73,0.8767123287671232,1192,0.8791946308724832,73,False,,,
2016-03-09 05:20:00,2016.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,54,0.9814814814814815,85,0.9529411764705882,260,0.9384615384615385,4836,False,,,
2016-03-10 10:31:00,2016.0,2010.0,1,PSLV-XL,Second Launch Pad,India,3800,True,11,1.0,15,0.7333333333333333,51,0.7647058823529411,2696,False,,,
2016-03-13 18:56:00,2016.0,2010.0,1,other,Site 31/6,Kazakhstan,7020,True,0,0.9037636969985707,204,0.9313725490196079,628,0.8614649681528662,0,True,30.0,8.6,0.0
2016-03-14 09:31:00,2016.0,2010.0,1,Proton-M/Briz-M,other,Kazakhstan,23000,True,1,1.0,1,1.0,629,0.8616852146263911,44,False,,,
2016-03-18 21:26:00,2016.0,2010.0,1,Soyuz FG,Site 1/5,Kazakhstan,7020,True,1,1.0,174,0.7988505747126436,630,0.861904761904762,2177,True,27.2,6.5,0.7
2016-03-23 03:05:00,2016.0,2010.0,1,Atlas V 401,SLC-41,USA,18850,True,30,0.9666666666666667,77,0.922077922077922,1193,0.8792958927074602,4962,False,,,
2016-03-24 09:42:00,2016.0,2010.0,1,Soyuz 2.1a,Site 43/4,Russia,7020,True,1,1.0,185,0.9351351351351351,1321,0.9364118092354277,4153,False,,,
2016-03-29 20:11:00,2016.0,2010.0,1,Long March 3A,LC-2,China,11500,True,14,0.9285714285714286,34,0.8823529411764706,132,0.9090909090909091,8085,False,,,
2016-03-31 16:23:00,2016.0,2010.0,1,Soyuz 2.1a,Site 31/6,Kazakhstan,7020,True,2,1.0,205,0.9317073170731708,631,0.8621236133122029,4160,True,23.7,11.8,1.3
2016-04-05 17:38:00,2016.0,2010.0,1,Long March 2D,Site 9401 (SLS-2),China,9200,True,10,1.0,10,1.0,133,0.9097744360902256,8640,False,,,
2016-04-08 20:43:00,2016.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,2,1.0,74,0.8783783783783784,1194,0.8793969849246231,108,False,,,
2016-04-25 21:02:00,2016.0,2010.0,1,other,ELS,France,7020,True,1,1.0,13,0.9230769230769231,261,0.9386973180076629,753,False,,,
2016-04-28 02:01:00,2016.0,2010.0,1,other,other,Russia,7020,True,0,0.9037636969985707,0,0.9037636969985707,1322,0.9364599092284418,0,False,,,
2016-04-28 07:20:00,2016.0,2010.0,1,PSLV-XL,First Launch Pad,India,3800,True,12,1.0,28,0.8928571428571429,52,0.7692307692307693,2745,False,,,
2016-05-06 05:21:00,2016.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,3,1.0,75,0.88,1195,0.8794979079497908,136,False,,,
2016-05-15 02:43:00,2016.0,2010.0,1,Long March 2D,Site 9401 (SLS-2),China,9200,True,11,1.0,11,1.0,134,0.9104477611940298,8679,False,,,
2016-05-24 08:48:00,2016.0,2010.0,1,Soyuz ST-B/Fregat-MT,ELS,France,7020,True,10,0.9,14,0.9285714285714286,262,0.9389312977099237,1677,False,,,
2016-05-27 21:39:00,2016.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,4,1.0,76,0.881578947368421,1196,0.8795986622073578,157,False,,,
2016-05-29 08:44:00,2016.0,2010.0,1,other,Site 43/4,Russia,7020,True,1,1.0,186,0.9354838709677419,1323,0.9365079365079365,112,False,,,
2016-05-30 03:17:00,2016.0,2010.0,1,Long March 4B,LC-9,China,10750,False,10,1.0,1,1.0,135,0.9111111111111111,6230,False,,,
2016-06-04 14:00:00,2016.0,2010.0,1,Rokot/Briz KM,Site 133/3,Russia,10750,False,25,0.88,151,0.9271523178807947,1324,0.9365558912386707,5863,False,,,
2016-06-09 07:10:00,2016.0,2010.0,1,Proton-M/Briz-M,Site 81/24,Kazakhstan,23000,True,2,1.0,19,0.5789473684210527,632,0.8623417721518988,131,False,,,
2016-06-11 17:51:00,2016.0,2010.0,1,Delta IV Heavy,SLC-37B,USA,28790,True,8,0.875,32,0.96875,1197,0.8796992481203008,4189,False,,,
2016-06-12 15:30:00,2016.0,2010.0,1,other,LC-3,China,11500,True,0,0.9037636969985707,18,0.8333333333333334,136,0.9117647058823529,0,False,,,
2016-06-15 14:29:00,2016.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,5,1.0,77,0.8831168831168831,1198,0.8797996661101837,176,False,,,
2016-06-18 05:20:00,2016.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,55,0.9818181818181818,86,0.9534883720930233,263,0.9391634980988594,4937,False,,,
2016-06-19 14:36:00,2016.0,2010.0,1,other,other,USA,0,True,0,0.9037636969985707,0,0.9037636969985707,1199,0.8798999165971643,0,False,,,
2016-06-22 03:56:00,2016.0,2010.0,1,PSLV-XL,Second Launch Pad,India,3800,True,13,1.0,16,0.75,53,0.7735849056603774,2800,False,,,
2016-06-24 14:30:00,2016.0,2010.0,1,Atlas V 551,SLC-41,USA,18850,True,6,1.0,78,0.9230769230769231,1200,0.88,3808,False,,,
2016-06-25 12:00:00,2016.0,2010.0,1,other,other,China,10750,False,0,0.9037636969985707,0,0.9037636969985707,137,0.9124087591240876,0,False,,,
2016-06-29 03:21:00,2016.0,2010.0,1,Long March 4B,Site 9401 (SLS-2),China,10750,False,11,1.0,12,1.0,138,0.9130434782608695,6260,False,,,
2016-07-07 01:36:00,2016.0,2010.0,1,Soyuz FG,Site 1/5,Kazakhstan,7020,True,2,1.0,175,0.8,633,0.8625592417061612,2287,True,9.9,35.4,0.0
2016-07-16 21:41:00,2016.0,2010.0,1,Soyuz U,Site 31/6,Kazakhstan,7020,True,121,0.9504132231404959,206,0.9320388349514563,634,0.862776025236593,15765,True,28.8,34.6,0.0
2016-07-18 04:45:00,2016.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,6,1.0,78,0.8846153846153846,1201,0.8800999167360533,209,False,,,
2016-07-28 12:37:00,2016.0,2010.0,1,other,SLC-41,USA,18850,True,6,1.0,79,0.9240506329113924,1202,0.8801996672212978,3213,False,,,
2016-08-05 16:22:00,2016.0,2010.0,1,Long March 3B/E,LC-3,China,11500,True,3,1.0,19,0.8421052631578947,139,0.9136690647482014,3372,False,,,
2016-08-09 22:55:00,2016.0,2010.0,1,Long March 4C,LC-9,China,10750,False,3,1.0,2,1.0,140,0.9142857142857143,3758,False,,,
2016-08-14 05:26:00,2016.0,2010.0,1,Falcon 9,SLC-40,USA,22800,True,7,1.0,79,0.8860759493670886,1203,0.8802992518703242,236,False,,,
2016-08-15 17:40:00,2016.0,2010.0,1,Long March 2D,Site 9401 (SLS-2),China,9200,True,12,1.0,13,1.0,141,0.9148936170212766,8772,False,,,
2016-08-19 04:52:00,2016.0,2010.0,1,"Delta IV Medium+ (4,2)",SLC-37B,USA,28790,True,13,1.0,33,0.9696969696969697,1204,0.8803986710963455,5020,False,,,
2016-08-24 22:16:00,2016.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,56,0.9821428571428571,87,0.9540229885057471,264,0.9393939393939394,5004,False,,,
2016-08-31 18:50:00,2016.0,2010.0,0,Long March 4C,LC-9,China,10750,False,4,1.0,3,1.0,142,0.9154929577464789,3779,False,,,
2016-09-01 13:07:00,2016.0,2010.0,0,Falcon 9,SLC-40,USA,22800,True,8,1.0,80,0.8875,1205,0.8804979253112033,254,False,,,
2016-09-08 11:20:00,2016.0,2010.0,1,other,Second Launch Pad,India,5000,True,3,0.6666666666666666,17,0.7647058823529411,54,0.7777777777777778,2338,False,,,
2016-09-08 23:05:00,2016.0,2010.0,1,other,SLC-41,USA,18850,True,3,1.0,80,0.925,1206,0.8797678275290216,3794,False,,,
2016-09-13 14:30:00,2016.0,2010.0,1,other,other,other,10750,False,0,0.9037636969985707,5,0.4,0,0.9037636969985707,0,False,,,
2016-09-15 14:04:00,2016.0,2010.0,1,other,Site 901 (SLS-1),China,9200,True,1,1.0,11,1.0,143,0.9090909090909091,1812,False,,,
2016-09-16 01:43:00,2016.0,2010.0,1,Vega,ELV-1 (SLV),France,10750,False,6,1.0,17,0.8823529411764706,265,0.939622641509434,1676,False,,,
2016-09-26 03:42:00,2016.0,2010.0,1,PSLV-G,First Launch Pad,India,3800,True,11,0.8181818181818182,29,0.896551724137931,55,0.7818181818181819,8406,False,,,
2016-10-05 20:30:00,2016.0,2010.0,1,Ariane 5 ECA,ELA-3,France,21000,True,57,0.9824561403508771,88,0.9545454545454546,266,0.9398496240601504,5046,False,,,
2016-10-06 15:36:00,2016.0,2010.0,1,other,other,USA,0,True,1,1.0,1,1.0,1207,0.87986743993372,109,False,,,
2016-10-16 23:30:00,2016.0,2010.0,1,other,Site 901 (SLS-1),China,9200,True,4,1.0,12,1.0,144,0.9097222222222222,2940,False,,,
2016-10-17 23:45:00,2016.0,2010.0,1,other,LP-0A,USA,10750,False,0,0.9037636969985707,6,0.6666666666666666,1208,0.8799668874172185,0,False,,,
2016-10-19 08:05:00,2016.0,2010.0,1,Soyuz FG,Site 31/6,Kazakhstan,7020,True,3,1.0,207,0.9323671497584541,635,0.862992125984252,2392,True,25.3,5.9,0.0
2016-11-02 06:20:00,2016.0,2010.0,1,H-IIA 202,LA-Y1,Japan,10000,True,19,1.0,61,0.9344262295081968,101,0.9207920792079208,5543,False,,,
2016-11-03 12:42:00,2016.0,2010.0,1,other,other,China,25000,True,0,0.9037636969985707,0,0.9037636969985707,145,0.9103448275862069,0,False,,,
2016-11-09 23:42:00,2016.0,2010.0,1,other,Site 95,China,10750,False,0,0.9037636969985707,1,1.0,146,0.910958904109589,0,False,,,
2016-11-11 18:30:00,2016.0,2010.0,1,Atlas V 401,SLC-3E,USA,18850,True,31,0.967741935483871,38,0.8421052631578947,1209,0.880066170388751,5195,False,,,
2016-11-11 23:14:00,2016.0,2010.0,1,Long March 2D,Site 9401 (SLS-2),China,9200,True,13,1.0,14,1.0,147,0.9115646258503401,8860,False,,,
2016-11-17 13:06:00,2016.0,2010.0,1,other,ELA-3,France,21000,True,5,1.0,89,0.9550561797752809,267,0.9400749063670412,3175,False,,,
2016-11-17 20:20:00,2016.0,2010.0,1,Soyuz FG,Site 1/5,Kazakhstan,7020,True,4,1.0,176,0.8011363636363636,636,0.8632075471698113,2421,True,20.8,-2.5,0.0
2016-11-19 23:42:00,2016.0,2010.0,1,other,SLC-41,USA,18850,True,3,1.0,81,0.9259259259259259,1210,0.8801652892561983,1820,False,,,
2016-11-22 15:24:00,2016.0,2010.0,1,other,LC-2,China,11500,True,1,1.0,35,0.8857142857142857,148,0.9121621621621622,162,False,,,
2016-12-01 14:52:00,2016.0,2010.0,0,Soyuz U,Site 1/5,Kazakhstan,7020,True,122,0.9508196721311475,177,0.8022598870056498,637,0.8634222919937206,15903,True,18.7,6.3,0.0
2016-12-05 13:51:00,2016.0,2010.0,1,Vega,ELV-1 (SLV),France,10750,False,7,1.0,18,0.8888888888888888,268,0.9402985074626866,1757,False,,,
2016-12-07 04:54:00,2016.0,2010.0,1,PSLV-XL,First Launch Pad,India,3800,True,14,1.0,30,0.9,56,0.7857142857142857,2968,False,,,
2016-12-07 23:53:00,2016.0,2010.0,1,other,SLC-37B,USA,28790,True,5,1.0,34,0.9705882352941176,1211,0.8802642444260942,2558,False,,,
